,Airline,Source,Destination,Total_Stops,prediction
9116,4.0,2.0,1.0,1,744.4099096241538
9117,4.0,0.0,2.0,0,189.67965239223054
9118,3.0,4.0,3.0,0,173.71322647269076
9119,0.0,0.0,2.0,0,201.68860607234808
9120,1.0,2.0,1.0,1,753.416624884242
9121,1.0,2.0,1.0,1,753.416624884242
9122,4.0,2.0,1.0,2,1288.4173105435307
9123,4.0,3.0,0.0,1,756.5070672745375
9124,0.0,3.0,0.0,0,224.50862003527834
9125,4.0,4.0,3.0,0,170.71098805266138
9126,4.0,2.0,1.0,1,744.4099096241538
9127,1.0,0.0,5.0,2,1246.2867925264097
9128,4.0,3.0,0.0,1,756.5070672745375
9129,4.0,3.0,0.0,1,756.5070672745375
9130,4.0,2.0,1.0,2,1288.4173105435307
9131,4.0,0.0,2.0,0,189.67965239223054
9132,3.0,3.0,0.0,0,215.50190477519018
9133,1.0,0.0,5.0,1,702.2793916070331
9134,4.0,3.0,0.0,1,756.5070672745375
9135,1.0,3.0,0.0,2,1309.5211834540023
9136,2.0,0.0,2.0,0,195.6841292322893
9137,4.0,0.0,5.0,1,693.2726763469449
9138,3.0,3.0,0.0,0,215.50190477519018
9139,4.0,2.0,1.0,1,744.4099096241538
9140,4.0,2.0,1.0,2,1288.4173105435307
9141,10.0,0.0,2.0,0,171.66622187205425
9142,8.0,4.0,3.0,0,158.70203437254386
9143,3.0,4.0,3.0,0,173.71322647269076
9144,1.0,3.0,0.0,0,221.50638161524896
9145,3.0,3.0,0.0,0,215.50190477519018
9146,3.0,0.0,5.0,0,152.2675138475976
9147,3.0,1.0,4.0,0,164.36467149798128
9148,1.0,0.0,2.0,0,198.6863676523187
9149,3.0,1.0,4.0,0,164.36467149798128
9150,4.0,0.0,5.0,1,693.2726763469449
9151,4.0,3.0,0.0,1,756.5070672745375
9152,3.0,1.0,4.0,0,164.36467149798128
9153,3.0,2.0,1.0,1,747.4121480441831
9154,8.0,3.0,0.0,0,200.49071267504328
9155,6.0,2.0,1.0,1,738.405432784095
9156,4.0,2.0,1.0,1,744.4099096241538
9157,4.0,3.0,0.0,1,756.5070672745375
9158,4.0,2.0,1.0,2,1288.4173105435307
9159,3.0,4.0,3.0,0,173.71322647269076
9160,1.0,3.0,0.0,1,765.5137825346256
9161,0.0,3.0,0.0,1,768.516020954655
9162,10.0,1.0,4.0,0,143.3490025577756
9163,6.0,2.0,1.0,1,738.405432784095
9164,4.0,2.0,1.0,1,744.4099096241538
9165,4.0,2.0,1.0,1,744.4099096241538
9166,8.0,3.0,0.0,1,744.4981135944199
9167,6.0,2.0,1.0,1,738.405432784095
9168,6.0,2.0,1.0,1,738.405432784095
9169,6.0,2.0,1.0,1,738.405432784095
9170,3.0,0.0,2.0,0,192.68189081225992
9171,4.0,2.0,1.0,2,1288.4173105435307
9172,10.0,0.0,2.0,0,171.66622187205425
9173,4.0,2.0,1.0,2,1288.4173105435307
9174,4.0,4.0,3.0,0,170.71098805266138
9175,10.0,0.0,2.0,0,171.66622187205425
9176,10.0,0.0,2.0,0,171.66622187205425
9177,3.0,2.0,1.0,2,1291.41954896356
9178,3.0,0.0,5.0,0,152.2675138475976
9179,1.0,4.0,3.0,0,179.71770331274953
9180,1.0,3.0,0.0,2,1309.5211834540023
9181,4.0,2.0,1.0,1,744.4099096241538
9182,1.0,0.0,5.0,4,2334.301594365163
9183,3.0,3.0,0.0,0,215.50190477519018
9184,6.0,2.0,1.0,1,738.405432784095
9185,1.0,3.0,0.0,2,1309.5211834540023
9186,4.0,3.0,0.0,1,756.5070672745375
9187,1.0,3.0,0.0,2,1309.5211834540023
9188,4.0,2.0,1.0,1,744.4099096241538
9189,8.0,3.0,0.0,1,744.4981135944199
9190,4.0,2.0,1.0,2,1288.4173105435307
9191,4.0,2.0,1.0,2,1288.4173105435307
9192,3.0,0.0,2.0,0,192.68189081225992
9193,1.0,2.0,1.0,1,753.416624884242
9194,3.0,4.0,3.0,0,173.71322647269076
9195,3.0,0.0,5.0,0,152.2675138475976
9196,3.0,3.0,0.0,0,215.50190477519018
9197,3.0,3.0,0.0,0,215.50190477519018
9198,1.0,0.0,5.0,2,1246.2867925264097
9199,4.0,2.0,1.0,1,744.4099096241538
9200,4.0,0.0,2.0,0,189.67965239223054
9201,3.0,2.0,1.0,0,203.4047471248065
9202,8.0,2.0,1.0,1,732.4009559440362
9203,4.0,0.0,2.0,0,189.67965239223054
9204,4.0,2.0,1.0,1,744.4099096241538
9205,1.0,3.0,0.0,2,1309.5211834540023
9206,4.0,2.0,1.0,1,744.4099096241538
9207,4.0,2.0,1.0,1,744.4099096241538
9208,1.0,3.0,0.0,1,765.5137825346256
9209,0.0,3.0,0.0,0,224.50862003527834
9210,4.0,2.0,1.0,2,1288.4173105435307
9211,6.0,2.0,1.0,1,738.405432784095
9212,3.0,3.0,0.0,0,215.50190477519018
9213,3.0,3.0,0.0,1,759.5093056945668
9214,6.0,2.0,1.0,1,738.405432784095
9215,1.0,3.0,0.0,1,765.5137825346256
9216,4.0,2.0,1.0,2,1288.4173105435307
9217,1.0,0.0,2.0,0,198.6863676523187
9218,4.0,3.0,0.0,1,756.5070672745375
9219,1.0,2.0,1.0,2,1297.4240258036184
9220,3.0,0.0,5.0,1,696.2749147669742
9221,4.0,2.0,1.0,1,744.4099096241538
9222,3.0,1.0,4.0,0,164.36467149798128
9223,4.0,0.0,2.0,0,189.67965239223054
9224,1.0,4.0,3.0,2,1267.7325051515027
9225,4.0,3.0,0.0,1,756.5070672745375
9226,0.0,0.0,2.0,0,201.68860607234808
9227,4.0,2.0,1.0,2,1288.4173105435307
9228,1.0,3.0,0.0,2,1309.5211834540023
9229,4.0,0.0,2.0,0,189.67965239223054
9230,4.0,2.0,1.0,1,744.4099096241538
9231,1.0,3.0,0.0,2,1309.5211834540023
9232,4.0,0.0,2.0,0,189.67965239223054
9233,1.0,3.0,0.0,0,221.50638161524896
9234,6.0,2.0,1.0,1,738.405432784095
9235,1.0,2.0,1.0,2,1297.4240258036184
9236,3.0,3.0,0.0,0,215.50190477519018
9237,0.0,3.0,0.0,0,224.50862003527834
9238,1.0,2.0,1.0,2,1297.4240258036184
9239,4.0,0.0,5.0,1,693.2726763469449
9240,1.0,3.0,0.0,2,1309.5211834540023
9241,0.0,2.0,1.0,1,756.4188633042713
9242,4.0,3.0,0.0,1,756.5070672745375
9243,10.0,1.0,4.0,0,143.3490025577756
9244,4.0,3.0,0.0,1,756.5070672745375
9245,3.0,2.0,1.0,1,747.4121480441831
9246,4.0,2.0,1.0,2,1288.4173105435307
9247,4.0,2.0,1.0,2,1288.4173105435307
9248,6.0,2.0,1.0,1,738.405432784095
9249,7.0,2.0,1.0,1,735.4031943640657
9250,1.0,2.0,1.0,1,753.416624884242
9251,4.0,3.0,0.0,1,756.5070672745375
9252,3.0,2.0,1.0,1,747.4121480441831
9253,7.0,2.0,1.0,1,735.4031943640657
9254,4.0,4.0,3.0,0,170.71098805266138
9255,4.0,4.0,3.0,0,170.71098805266138
9256,1.0,2.0,1.0,1,753.416624884242
9257,4.0,4.0,3.0,0,170.71098805266138
9258,1.0,0.0,2.0,0,198.6863676523187
9259,4.0,0.0,5.0,1,693.2726763469449
9260,4.0,3.0,0.0,1,756.5070672745375
9261,4.0,2.0,1.0,2,1288.4173105435307
9262,2.0,2.0,1.0,1,750.4143864642126
9263,8.0,3.0,0.0,1,744.4981135944199
9264,3.0,0.0,2.0,0,192.68189081225992
9265,1.0,3.0,0.0,1,765.5137825346256
9266,4.0,0.0,5.0,1,693.2726763469449
9267,4.0,2.0,1.0,2,1288.4173105435307
9268,10.0,3.0,0.0,1,738.4936367543612
9269,3.0,3.0,0.0,0,215.50190477519018
9270,4.0,2.0,1.0,2,1288.4173105435307
9271,3.0,2.0,1.0,0,203.4047471248065
9272,3.0,2.0,1.0,0,203.4047471248065
9273,3.0,3.0,0.0,0,215.50190477519018
9274,4.0,3.0,0.0,1,756.5070672745375
9275,0.0,3.0,0.0,1,768.516020954655
9276,1.0,0.0,5.0,1,702.2793916070331
9277,4.0,3.0,0.0,1,756.5070672745375
9278,3.0,4.0,3.0,0,173.71322647269076
9279,1.0,0.0,5.0,2,1246.2867925264097
9280,4.0,3.0,0.0,1,756.5070672745375
9281,4.0,4.0,3.0,0,170.71098805266138
9282,4.0,0.0,5.0,1,693.2726763469449
9283,2.0,0.0,2.0,0,195.6841292322893
9284,4.0,2.0,1.0,1,744.4099096241538
9285,1.0,4.0,3.0,0,179.71770331274953
9286,4.0,2.0,1.0,1,744.4099096241538
9287,1.0,2.0,1.0,1,753.416624884242
9288,4.0,3.0,0.0,1,756.5070672745375
9289,4.0,0.0,2.0,0,189.67965239223054
9290,4.0,4.0,3.0,0,170.71098805266138
9291,10.0,3.0,0.0,1,738.4936367543612
9292,10.0,3.0,0.0,1,738.4936367543612
9293,1.0,3.0,0.0,2,1309.5211834540023
9294,1.0,2.0,1.0,2,1297.4240258036184
9295,6.0,2.0,1.0,1,738.405432784095
9296,0.0,3.0,0.0,0,224.50862003527834
9297,4.0,3.0,0.0,1,756.5070672745375
9298,0.0,3.0,0.0,0,224.50862003527834
9299,1.0,3.0,0.0,1,765.5137825346256
9300,4.0,0.0,2.0,0,189.67965239223054
9301,4.0,2.0,1.0,1,744.4099096241538
9302,10.0,3.0,0.0,1,738.4936367543612
9303,10.0,0.0,5.0,0,131.25184490739193
9304,3.0,2.0,1.0,1,747.4121480441831
9305,1.0,4.0,3.0,1,723.7251042321262
9306,3.0,0.0,2.0,0,192.68189081225992
9307,8.0,0.0,2.0,0,177.67069871211302
9308,8.0,3.0,0.0,0,200.49071267504328
9309,6.0,2.0,1.0,1,738.405432784095
9310,1.0,2.0,1.0,0,209.40922396486528
9311,4.0,0.0,5.0,1,693.2726763469449
9312,4.0,3.0,0.0,1,756.5070672745375
9313,4.0,3.0,0.0,1,756.5070672745375
9314,4.0,3.0,0.0,1,756.5070672745375
9315,4.0,2.0,1.0,1,744.4099096241538
9316,8.0,2.0,1.0,1,732.4009559440362
9317,4.0,3.0,0.0,1,756.5070672745375
9318,3.0,0.0,2.0,0,192.68189081225992
9319,3.0,3.0,0.0,1,759.5093056945668
9320,8.0,3.0,0.0,0,200.49071267504328
9321,4.0,0.0,5.0,1,693.2726763469449
9322,3.0,3.0,0.0,0,215.50190477519018
9323,4.0,2.0,1.0,2,1288.4173105435307
9324,4.0,2.0,1.0,1,744.4099096241538
9325,4.0,4.0,3.0,0,170.71098805266138
9326,6.0,2.0,1.0,2,1282.4128337034717
9327,4.0,2.0,1.0,1,744.4099096241538
9328,2.0,2.0,1.0,1,750.4143864642126
9329,10.0,3.0,0.0,1,738.4936367543612
9330,6.0,2.0,1.0,1,738.405432784095
9331,6.0,2.0,1.0,1,738.405432784095
9332,4.0,2.0,1.0,2,1288.4173105435307
9333,1.0,2.0,1.0,2,1297.4240258036184
9334,4.0,2.0,1.0,1,744.4099096241538
9335,10.0,0.0,2.0,0,171.66622187205425
9336,6.0,2.0,1.0,1,738.405432784095
9337,4.0,2.0,1.0,1,744.4099096241538
9338,2.0,2.0,1.0,1,750.4143864642126
9339,1.0,0.0,2.0,0,198.6863676523187
9340,4.0,0.0,5.0,1,693.2726763469449
9341,4.0,4.0,3.0,0,170.71098805266138
9342,4.0,2.0,1.0,1,744.4099096241538
9343,6.0,2.0,1.0,1,738.405432784095
9344,3.0,2.0,1.0,0,203.4047471248065
9345,6.0,2.0,1.0,1,738.405432784095
9346,8.0,1.0,4.0,0,149.35347939783438
9347,3.0,3.0,0.0,0,215.50190477519018
9348,2.0,0.0,5.0,1,699.2771531870037
9349,3.0,3.0,0.0,1,759.5093056945668
9350,4.0,3.0,0.0,1,756.5070672745375
9351,4.0,4.0,3.0,0,170.71098805266138
9352,3.0,2.0,1.0,2,1291.41954896356
9353,8.0,1.0,4.0,0,149.35347939783438
9354,3.0,0.0,2.0,0,192.68189081225992
9355,4.0,3.0,0.0,1,756.5070672745375
9356,8.0,1.0,4.0,0,149.35347939783438
9357,4.0,3.0,0.0,1,756.5070672745375
9358,4.0,3.0,0.0,1,756.5070672745375
9359,8.0,2.0,1.0,1,732.4009559440362
9360,3.0,2.0,1.0,1,747.4121480441831
9361,1.0,2.0,1.0,1,753.416624884242
9362,3.0,2.0,1.0,1,747.4121480441831
9363,4.0,3.0,0.0,1,756.5070672745375
9364,6.0,2.0,1.0,1,738.405432784095
9365,4.0,3.0,0.0,1,756.5070672745375
9366,8.0,4.0,3.0,0,158.70203437254386
9367,1.0,3.0,0.0,2,1309.5211834540023
9368,4.0,2.0,1.0,2,1288.4173105435307
9369,4.0,2.0,1.0,1,744.4099096241538
9370,6.0,2.0,1.0,1,738.405432784095
9371,1.0,0.0,2.0,0,198.6863676523187
9372,4.0,0.0,5.0,1,693.2726763469449
9373,8.0,1.0,4.0,0,149.35347939783438
9374,4.0,2.0,1.0,2,1288.4173105435307
9375,3.0,2.0,1.0,1,747.4121480441831
9376,4.0,0.0,5.0,1,693.2726763469449
9377,6.0,2.0,1.0,1,738.405432784095
9378,3.0,3.0,0.0,1,759.5093056945668
9379,4.0,2.0,1.0,2,1288.4173105435307
9380,4.0,0.0,2.0,0,189.67965239223054
9381,1.0,4.0,3.0,1,723.7251042321262
9382,1.0,2.0,1.0,2,1297.4240258036184
9383,1.0,2.0,1.0,2,1297.4240258036184
9384,6.0,2.0,1.0,1,738.405432784095
9385,4.0,0.0,2.0,0,189.67965239223054
9386,1.0,3.0,0.0,0,221.50638161524896
9387,1.0,3.0,0.0,1,765.5137825346256
9388,1.0,2.0,1.0,1,753.416624884242
9389,4.0,2.0,1.0,2,1288.4173105435307
9390,3.0,3.0,0.0,0,215.50190477519018
9391,3.0,2.0,1.0,1,747.4121480441831
9392,1.0,2.0,1.0,0,209.40922396486528
9393,1.0,0.0,2.0,0,198.6863676523187
9394,6.0,2.0,1.0,1,738.405432784095
9395,4.0,3.0,0.0,1,756.5070672745375
9396,4.0,2.0,1.0,2,1288.4173105435307
9397,4.0,3.0,0.0,1,756.5070672745375
9398,6.0,2.0,1.0,1,738.405432784095
9399,4.0,3.0,0.0,1,756.5070672745375
9400,8.0,1.0,4.0,0,149.35347939783438
9401,0.0,0.0,2.0,0,201.68860607234808
9402,10.0,0.0,2.0,0,171.66622187205425
9403,4.0,2.0,1.0,2,1288.4173105435307
9404,10.0,3.0,0.0,1,738.4936367543612
9405,6.0,2.0,1.0,1,738.405432784095
9406,1.0,3.0,0.0,1,765.5137825346256
9407,8.0,0.0,2.0,0,177.67069871211302
9408,4.0,2.0,1.0,2,1288.4173105435307
9409,8.0,3.0,0.0,0,200.49071267504328
9410,10.0,0.0,2.0,0,171.66622187205425
9411,6.0,2.0,1.0,1,738.405432784095
9412,4.0,2.0,1.0,1,744.4099096241538
9413,4.0,2.0,1.0,1,744.4099096241538
9414,1.0,3.0,0.0,2,1309.5211834540023
9415,4.0,0.0,2.0,0,189.67965239223054
9416,4.0,2.0,1.0,2,1288.4173105435307
9417,10.0,0.0,5.0,1,675.2592458267686
9418,4.0,0.0,5.0,1,693.2726763469449
9419,6.0,2.0,1.0,1,738.405432784095
9420,4.0,3.0,0.0,1,756.5070672745375
9421,3.0,3.0,0.0,0,215.50190477519018
9422,1.0,2.0,1.0,2,1297.4240258036184
9423,1.0,3.0,0.0,1,765.5137825346256
9424,4.0,0.0,2.0,0,189.67965239223054
9425,6.0,2.0,1.0,1,738.405432784095
9426,6.0,2.0,1.0,1,738.405432784095
9427,4.0,0.0,2.0,0,189.67965239223054
9428,10.0,2.0,1.0,0,182.38907818460083
9429,0.0,0.0,2.0,0,201.68860607234808
9430,3.0,2.0,1.0,1,747.4121480441831
9431,4.0,2.0,1.0,1,744.4099096241538
9432,0.0,2.0,1.0,1,756.4188633042713
9433,4.0,3.0,0.0,1,756.5070672745375
9434,2.0,2.0,1.0,1,750.4143864642126
9435,4.0,2.0,1.0,2,1288.4173105435307
9436,4.0,3.0,0.0,1,756.5070672745375
9437,4.0,3.0,0.0,1,756.5070672745375
9438,1.0,2.0,1.0,0,209.40922396486528
9439,10.0,2.0,1.0,0,182.38907818460083
9440,1.0,2.0,1.0,1,753.416624884242
9441,6.0,2.0,1.0,1,738.405432784095
9442,3.0,2.0,1.0,1,747.4121480441831
9443,1.0,2.0,1.0,1,753.416624884242
9444,6.0,2.0,1.0,1,738.405432784095
9445,6.0,2.0,1.0,1,738.405432784095
9446,0.0,3.0,0.0,0,224.50862003527834
9447,3.0,1.0,4.0,0,164.36467149798128
9448,1.0,0.0,2.0,0,198.6863676523187
9449,4.0,3.0,0.0,1,756.5070672745375
9450,1.0,4.0,3.0,0,179.71770331274953
9451,4.0,0.0,2.0,0,189.67965239223054
9452,1.0,3.0,0.0,2,1309.5211834540023
9453,4.0,0.0,5.0,1,693.2726763469449
9454,1.0,3.0,0.0,3,1853.5285843733786
9455,4.0,2.0,1.0,2,1288.4173105435307
9456,3.0,4.0,3.0,0,173.71322647269076
9457,4.0,0.0,5.0,1,693.2726763469449
9458,0.0,3.0,0.0,0,224.50862003527834
9459,4.0,3.0,0.0,1,756.5070672745375
9460,1.0,0.0,2.0,0,198.6863676523187
9461,8.0,1.0,4.0,0,149.35347939783438
9462,6.0,2.0,1.0,1,738.405432784095
9463,0.0,3.0,0.0,0,224.50862003527834
9464,4.0,3.0,0.0,1,756.5070672745375
9465,1.0,2.0,1.0,1,753.416624884242
9466,3.0,2.0,1.0,0,203.4047471248065
9467,10.0,0.0,2.0,0,171.66622187205425
9468,3.0,2.0,1.0,1,747.4121480441831
9469,6.0,2.0,1.0,1,738.405432784095
9470,1.0,0.0,5.0,2,1246.2867925264097
9471,3.0,0.0,5.0,0,152.2675138475976
9472,10.0,3.0,0.0,1,738.4936367543612
9473,4.0,2.0,1.0,2,1288.4173105435307
9474,6.0,2.0,1.0,1,738.405432784095
9475,4.0,4.0,3.0,0,170.71098805266138
9476,3.0,1.0,4.0,0,164.36467149798128
9477,3.0,2.0,1.0,1,747.4121480441831
9478,3.0,3.0,0.0,1,759.5093056945668
9479,1.0,0.0,5.0,2,1246.2867925264097
9480,2.0,2.0,1.0,1,750.4143864642126
9481,3.0,0.0,2.0,0,192.68189081225992
9482,1.0,3.0,0.0,2,1309.5211834540023
9483,6.0,2.0,1.0,1,738.405432784095
9484,1.0,2.0,1.0,3,1841.4314267229952
9485,3.0,4.0,3.0,0,173.71322647269076
9486,4.0,3.0,0.0,1,756.5070672745375
9487,4.0,3.0,0.0,1,756.5070672745375
9488,4.0,0.0,5.0,1,693.2726763469449
9489,2.0,0.0,2.0,0,195.6841292322893
9490,4.0,3.0,0.0,1,756.5070672745375
9491,3.0,2.0,1.0,1,747.4121480441831
9492,10.0,3.0,0.0,1,738.4936367543612
9493,3.0,1.0,4.0,0,164.36467149798128
9494,6.0,2.0,1.0,1,738.405432784095
9495,1.0,0.0,2.0,0,198.6863676523187
9496,6.0,2.0,1.0,1,738.405432784095
9497,6.0,2.0,1.0,1,738.405432784095
9498,4.0,2.0,1.0,1,744.4099096241538
9499,1.0,3.0,0.0,2,1309.5211834540023
9500,10.0,3.0,0.0,1,738.4936367543612
9501,1.0,4.0,3.0,0,179.71770331274953
9502,3.0,0.0,2.0,0,192.68189081225992
9503,0.0,0.0,2.0,0,201.68860607234808
9504,1.0,3.0,0.0,2,1309.5211834540023
9505,3.0,2.0,1.0,1,747.4121480441831
9506,4.0,4.0,3.0,0,170.71098805266138
9507,4.0,2.0,1.0,1,744.4099096241538
9508,3.0,0.0,2.0,0,192.68189081225992
9509,4.0,2.0,1.0,1,744.4099096241538
9510,3.0,0.0,2.0,0,192.68189081225992
9511,10.0,4.0,3.0,1,696.7049584518618
9512,0.0,0.0,2.0,0,201.68860607234808
9513,8.0,4.0,3.0,0,158.70203437254386
9514,8.0,4.0,3.0,0,158.70203437254386
9515,4.0,0.0,5.0,1,693.2726763469449
9516,3.0,2.0,1.0,1,747.4121480441831
9517,1.0,3.0,0.0,2,1309.5211834540023
9518,4.0,0.0,2.0,0,189.67965239223054
9519,4.0,2.0,1.0,2,1288.4173105435307
9520,10.0,3.0,0.0,1,738.4936367543612
9521,6.0,2.0,1.0,1,738.405432784095
9522,0.0,3.0,0.0,0,224.50862003527834
9523,4.0,3.0,0.0,1,756.5070672745375
9524,6.0,2.0,1.0,1,738.405432784095
9525,4.0,2.0,1.0,1,744.4099096241538
9526,4.0,3.0,0.0,1,756.5070672745375
9527,4.0,3.0,0.0,1,756.5070672745375
9528,4.0,2.0,1.0,2,1288.4173105435307
9529,1.0,0.0,5.0,1,702.2793916070331
9530,4.0,2.0,1.0,2,1288.4173105435307
9531,4.0,2.0,1.0,2,1288.4173105435307
9532,4.0,3.0,0.0,1,756.5070672745375
9533,4.0,3.0,0.0,1,756.5070672745375
9534,6.0,2.0,1.0,1,738.405432784095
9535,0.0,3.0,0.0,0,224.50862003527834
9536,3.0,0.0,2.0,0,192.68189081225992
9537,6.0,2.0,1.0,1,738.405432784095
9538,4.0,3.0,0.0,1,756.5070672745375
9539,1.0,2.0,1.0,2,1297.4240258036184
9540,2.0,2.0,1.0,1,750.4143864642126
9541,4.0,2.0,1.0,2,1288.4173105435307
9542,4.0,2.0,1.0,1,744.4099096241538
9543,10.0,2.0,1.0,0,182.38907818460083
9544,4.0,2.0,1.0,1,744.4099096241538
9545,4.0,2.0,1.0,1,744.4099096241538
9546,1.0,0.0,5.0,0,158.27199068765637
9547,1.0,2.0,1.0,1,753.416624884242
9548,4.0,4.0,3.0,0,170.71098805266138
9549,10.0,0.0,5.0,0,131.25184490739193
9550,4.0,3.0,0.0,1,756.5070672745375
9551,1.0,2.0,1.0,2,1297.4240258036184
9552,1.0,0.0,5.0,0,158.27199068765637
9553,4.0,3.0,0.0,1,756.5070672745375
9554,6.0,2.0,1.0,1,738.405432784095
9555,6.0,2.0,1.0,1,738.405432784095
9556,4.0,0.0,5.0,1,693.2726763469449
9557,4.0,2.0,1.0,1,744.4099096241538
9558,10.0,0.0,2.0,0,171.66622187205425
9559,4.0,2.0,1.0,1,744.4099096241538
9560,4.0,0.0,5.0,1,693.2726763469449
9561,3.0,0.0,2.0,0,192.68189081225992
9562,6.0,2.0,1.0,1,738.405432784095
9563,8.0,1.0,4.0,0,149.35347939783438
9564,6.0,2.0,1.0,1,738.405432784095
9565,3.0,3.0,0.0,0,215.50190477519018
9566,4.0,2.0,1.0,1,744.4099096241538
9567,6.0,2.0,1.0,1,738.405432784095
9568,4.0,3.0,0.0,1,756.5070672745375
9569,1.0,0.0,5.0,3,1790.2941934457863
9570,4.0,3.0,0.0,1,756.5070672745375
9571,4.0,4.0,3.0,0,170.71098805266138
9572,4.0,2.0,1.0,1,744.4099096241538
9573,4.0,3.0,0.0,1,756.5070672745375
9574,4.0,0.0,2.0,0,189.67965239223054
9575,3.0,3.0,0.0,1,759.5093056945668
9576,3.0,2.0,1.0,1,747.4121480441831
9577,1.0,1.0,4.0,0,170.36914833804005
9578,4.0,2.0,1.0,2,1288.4173105435307
9579,4.0,3.0,0.0,1,756.5070672745375
9580,4.0,3.0,0.0,1,756.5070672745375
9581,4.0,2.0,1.0,2,1288.4173105435307
9582,6.0,2.0,1.0,1,738.405432784095
9583,4.0,3.0,0.0,1,756.5070672745375
9584,4.0,0.0,5.0,1,693.2726763469449
9585,4.0,0.0,2.0,0,189.67965239223054
9586,4.0,2.0,1.0,2,1288.4173105435307
9587,0.0,0.0,2.0,0,201.68860607234808
9588,4.0,2.0,1.0,2,1288.4173105435307
9589,4.0,2.0,1.0,2,1288.4173105435307
9590,4.0,3.0,0.0,1,756.5070672745375
9591,4.0,0.0,2.0,0,189.67965239223054
9592,6.0,2.0,1.0,1,738.405432784095
9593,3.0,3.0,0.0,0,215.50190477519018
9594,4.0,0.0,5.0,1,693.2726763469449
9595,8.0,4.0,3.0,0,158.70203437254386
9596,4.0,0.0,2.0,0,189.67965239223054
9597,8.0,0.0,2.0,0,177.67069871211302
9598,3.0,3.0,0.0,0,215.50190477519018
9599,0.0,3.0,0.0,1,768.516020954655
9600,4.0,2.0,1.0,1,744.4099096241538
9601,3.0,4.0,3.0,0,173.71322647269076
9602,1.0,2.0,1.0,1,753.416624884242
9603,3.0,0.0,2.0,0,192.68189081225992
9604,3.0,2.0,1.0,1,747.4121480441831
9605,3.0,2.0,1.0,1,747.4121480441831
9606,3.0,2.0,1.0,1,747.4121480441831
9607,4.0,2.0,1.0,2,1288.4173105435307
9608,4.0,2.0,1.0,2,1288.4173105435307
9609,6.0,2.0,1.0,1,738.405432784095
9610,8.0,2.0,1.0,1,732.4009559440362
9611,4.0,2.0,1.0,2,1288.4173105435307
9612,8.0,1.0,4.0,0,149.35347939783438
9613,4.0,3.0,0.0,1,756.5070672745375
9614,4.0,0.0,5.0,1,693.2726763469449
9615,4.0,3.0,0.0,1,756.5070672745375
9616,4.0,2.0,1.0,2,1288.4173105435307
9617,3.0,0.0,2.0,0,192.68189081225992
9618,1.0,0.0,5.0,1,702.2793916070331
9619,1.0,3.0,0.0,1,765.5137825346256
9620,4.0,2.0,1.0,1,744.4099096241538
9621,6.0,2.0,1.0,1,738.405432784095
9622,4.0,2.0,1.0,2,1288.4173105435307
9623,3.0,0.0,5.0,1,696.2749147669742
9624,4.0,4.0,3.0,0,170.71098805266138
9625,8.0,1.0,4.0,0,149.35347939783438
9626,8.0,3.0,0.0,0,200.49071267504328
9627,1.0,3.0,0.0,1,765.5137825346256
9628,3.0,2.0,1.0,1,747.4121480441831
9629,8.0,4.0,3.0,0,158.70203437254386
9630,3.0,2.0,1.0,1,747.4121480441831
9631,3.0,0.0,5.0,0,152.2675138475976
9632,4.0,0.0,5.0,1,693.2726763469449
9633,4.0,3.0,0.0,1,756.5070672745375
9634,8.0,0.0,2.0,0,177.67069871211302
9635,4.0,2.0,1.0,1,744.4099096241538
9636,4.0,3.0,0.0,1,756.5070672745375
9637,4.0,2.0,1.0,2,1288.4173105435307
9638,0.0,3.0,0.0,0,224.50862003527834
9639,3.0,1.0,4.0,0,164.36467149798128
9640,6.0,2.0,1.0,1,738.405432784095
9641,3.0,1.0,4.0,0,164.36467149798128
9642,1.0,2.0,1.0,1,753.416624884242
9643,8.0,0.0,2.0,0,177.67069871211302
9644,1.0,4.0,3.0,0,179.71770331274953
9645,4.0,4.0,3.0,0,170.71098805266138
9646,4.0,3.0,0.0,1,756.5070672745375
9647,4.0,2.0,1.0,2,1288.4173105435307
9648,10.0,3.0,0.0,1,738.4936367543612
9649,4.0,2.0,1.0,2,1288.4173105435307
9650,6.0,2.0,1.0,1,738.405432784095
9651,4.0,4.0,3.0,0,170.71098805266138
9652,6.0,2.0,1.0,1,738.405432784095
9653,10.0,3.0,0.0,1,738.4936367543612
9654,3.0,2.0,1.0,1,747.4121480441831
9655,6.0,2.0,1.0,1,738.405432784095
9656,4.0,0.0,2.0,0,189.67965239223054
9657,1.0,0.0,5.0,1,702.2793916070331
9658,4.0,3.0,0.0,1,756.5070672745375
9659,3.0,2.0,1.0,1,747.4121480441831
9660,4.0,3.0,0.0,1,756.5070672745375
9661,4.0,3.0,0.0,1,756.5070672745375
9662,4.0,4.0,3.0,0,170.71098805266138
9663,1.0,2.0,1.0,2,1297.4240258036184
9664,0.0,3.0,0.0,1,768.516020954655
9665,1.0,2.0,1.0,0,209.40922396486528
9666,4.0,3.0,0.0,1,756.5070672745375
9667,2.0,2.0,1.0,1,750.4143864642126
9668,4.0,0.0,5.0,1,693.2726763469449
9669,10.0,3.0,0.0,1,738.4936367543612
9670,4.0,3.0,0.0,1,756.5070672745375
9671,3.0,1.0,4.0,0,164.36467149798128
9672,4.0,2.0,1.0,1,744.4099096241538
9673,1.0,2.0,1.0,2,1297.4240258036184
